ID,TargetEmotion,nGeneration,selected_elite_cosdist,selected_elite_cosdist,selected_cen_cosdist,selected_cen_cosdist,selected_elite_cosdist_bs,selected_elite_cosdist_bs,selected_cen_cosdist_bs,selected_cen_cosdist_bs,nonselected_elite_cosdist,nonselected_elite_cosdist,nonselected_cen_cosdist,nonselected_cen_cosdist,nonselected_elite_cosdist_bs,nonselected_elite_cosdist_bs,nonselected_cen_cosdist_bs,nonselected_cen_cosdist_bs
,,,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count,mean,count
S1PT02,Fearful,6,0.5856737102966877,3,0.4501003828888865,3,0.5396868932319308,3,0.38272622437054826,3,0.940092706297372,7,0.5283405745121367,7,0.7228522118251167,7,0.4305456666584303,7
S1PT02,Fearful,7,0.20701405412272034,2,0.1515332632965709,2,0.13152788192598647,2,0.08722877773514331,2,0.7245034818193854,8,0.5848632824624539,8,0.6242964777296025,8,0.43735594286140234,8
S1PT02,Fearful,8,0.13127256501523582,2,0.0688581748784568,2,0.04984679704248979,2,0.0253123412508251,2,0.6615871710193715,8,0.5360493049077955,8,0.4748559514502456,8,0.3706817755121268,8
S1PT02,Happy,1,0.901272181284799,2,0.3910812523249124,2,0.8129042882719014,2,0.48260751003076574,2,1.1625904780557053,8,0.5607554419865235,8,0.8815885263094264,8,0.4515876281447291,8
S1PT02,Happy,2,0.7001582431053248,2,0.102445438643049,2,0.6426262542144808,2,0.07459160891554173,2,0.929999736705545,8,0.495444737528116,8,0.8193580399582072,8,0.4282516809317658,8
S1PT02,Happy,3,0.821065516287095,2,0.3078460594962055,2,0.6386966774914056,2,0.2459262658264026,2,0.8200712442112921,8,0.5075389102061332,8,0.751299489287006,8,0.41232889261371974,8
S1PT02,Happy,4,0.3312961138346925,2,0.12475238896905688,2,0.40013789627658236,2,0.1422889488038407,2,0.9064771506409461,8,0.46283260618265515,8,0.7101843723605009,8,0.3877994663177661,8
S1PT02,Happy,5,0.3965982289503904,2,0.2488124312801847,2,0.3000009667773658,2,0.1939405951471131,2,0.7771167034394676,8,0.48570980413851494,8,0.6514938005936266,8,0.3722209066092802,8
S1PT02,Happy,6,0.39402563994790407,2,0.1933026428570917,2,0.30154091131994004,2,0.14201736161323059,2,0.5367431490753741,8,0.3807848217492718,8,0.44056999287685494,8,0.3398862192722302,8
S1PT02,Happy,7,0.19176813688386535,2,0.12254970435982249,2,0.21138994593771293,2,0.11421660269227962,2,0.6483775355957593,8,0.48203493682778187,8,0.5531519584747411,8,0.403854516680913,8
S1PT02,Happy,8,0.514875783159352,2,0.3543774723652116,2,0.49753819863086146,2,0.31244577428425,2,0.4242303165657997,8,0.37209342872117807,8,0.4587276629478933,8,0.3347158049476542,8
S1PT03,Angry,1,0.6919043516866874,2,0.24444804914545953,2,0.6436096020834128,2,0.30412820490257875,2,1.1109210465374737,8,0.5394823886987496,8,0.9362013731940574,8,0.5224320585163289,8
S1PT03,Angry,2,0.5801172065446882,6,0.28072448597007743,6,0.6059395541965399,6,0.3045825859322205,6,0.8296825163431938,4,0.5491882845706128,4,0.7392209428063918,4,0.4021332784195017,4
S1PT03,Angry,3,0.44335273123350144,6,0.2189405982628164,6,0.49713939551178915,6,0.21259832879195448,6,0.8884889657605786,4,0.488703811798713,4,0.8853912666765851,4,0.4178131340471887,4
S1PT03,Angry,4,0.2613464366884034,4,0.036587599094951295,4,0.31132097217950405,4,0.08885165613615612,4,0.7510643324818164,6,0.5871584669778954,6,0.8184667581005,6,0.4961072504537149,6
S1PT03,Angry,5,0.2618756442961892,6,0.0339680269206496,6,0.26359065589153857,6,0.05996797697608273,6,0.9665195919157654,4,0.5164585533902512,4,0.8831275097955993,4,0.4332712111097444,4
S1PT03,Angry,6,0.22746353852179518,5,0.02125235649171271,5,0.2412950941199453,5,0.06032631536858042,5,1.0113561982078096,5,0.7794332017737478,5,0.8442527029911618,5,0.48113137147062784,5
S1PT03,Angry,7,0.21601634709952258,6,0.028028745024185914,6,0.24097306430736457,6,0.06207988251766514,6,0.942886942950129,4,0.4722075147231888,4,0.8659184349303611,4,0.4106546567126114,4
S1PT03,Angry,8,0.18638454865146312,6,0.05785426304740585,6,0.19687109350234466,6,0.07033375869566943,6,0.9913645534837257,4,0.5157081337585403,4,0.8559418179405741,4,0.4848969937697192,4
S1PT03,Fearful,1,0.568286254755866,2,0.24305787969665582,2,0.43040637203595583,2,0.2161229370014085,2,1.1981757334497927,8,0.4236564978046019,8,0.8668737734535485,8,0.5196783951918992,8
S1PT03,Fearful,2,0.3678833250705188,4,0.04884268935907987,4,0.23975965686188347,4,0.08045215843072223,4,0.8432656298275673,6,0.6052998265457047,6,0.6656772059531632,6,0.4471079750802431,6
S1PT03,Fearful,3,0.35008207800209257,5,0.051051171186686825,5,0.19684515559661317,5,0.07235024245358161,5,0.997705388498234,5,0.4656994629402839,5,0.7421666347326541,5,0.3895770310612406,5
S1PT03,Fearful,4,0.32906828120607834,6,0.03712535466355534,6,0.1666307961840721,6,0.05843323376576596,6,0.9654463236711379,4,0.6364797650096639,4,0.7904324359531905,4,0.4767636624568963,4
S1PT03,Fearful,5,0.3760290680740455,6,0.0568614393233056,6,0.16683758367982052,6,0.08549155561149195,6,1.046553311687041,4,0.5125754177425002,4,0.7770681509187579,4,0.3984079951798941,4
S1PT03,Fearful,6,0.30771794237914185,4,0.0469054401065542,4,0.14189434168611903,4,0.06964305472132046,4,0.8760960944625653,6,0.7259906691106814,6,0.6540585955355219,6,0.5080947008233562,6
S1PT03,Fearful,7,0.2461360976999357,5,0.07108097052462263,5,0.11134496042869724,5,0.04608282836984752,5,0.7184817757501364,5,0.42157710069257687,5,0.5923533930700873,5,0.405837714937699,5
S1PT03,Fearful,8,0.21668098508247102,6,0.07136977924572198,6,0.09933067937342978,6,0.03711214197267876,6,1.1439619773949505,4,0.4428942652503306,4,0.7641218130865104,4,0.3298097339455497,4
S1PT03,Happy,1,0.6742384970955209,2,0.3145301728478444,2,0.6547546238155149,2,0.2937506883174887,2,1.0816390291379125,8,0.4822381960555179,8,0.9220796624097296,8,0.46872196352996975,8
S1PT03,Happy,4,0.39843882710309275,3,0.1799334179988212,3,0.3272891815204934,3,0.13740752294856107,3,0.6083830830619468,7,0.37251678351557843,7,0.5132888516037113,7,0.33335100939991485,7
S1PT03,Happy,5,0.14757727905839524,2,0.03366635527669837,2,0.12903813706004919,2,0.04025987040895729,2,0.5915027119087846,8,0.43808327943416353,8,0.5755406897015989,8,0.3753587764204966,8
S1PT03,Happy,6,0.05113250962476079,2,0.02605046158252261,2,0.03304441403384917,2,0.016675239869715863,2,0.5942793602518932,8,0.5121481382411583,8,0.47591485330866745,8,0.3860636229412077,8
S1PT03,Happy,7,0.28755357846018126,3,0.19621766586590086,3,0.31322029457085515,3,0.22259758811860395,3,0.43097376942923127,7,0.3821107051060973,7,0.43585909601059963,7,0.3503705802151024,7
S1PT03,Happy,8,0.1168781191276324,3,0.04503230864637705,3,0.11684669945714932,3,0.0467302195318909,3,0.7414472207509559,7,0.4792494968302474,7,0.6777402483487809,7,0.4344730460161017,7
S1PT04,Angry,1,0.8021735038873921,3,0.45471342119638064,3,0.6702065722335909,3,0.4212086445401349,3,0.9617460052792918,7,0.5229009372066467,7,0.8447436767721613,7,0.5552288886349003,7
S1PT04,Angry,2,0.3110082576738069,3,0.20206548522819676,3,0.3165310970308299,3,0.18866507903187213,3,0.7985671564985733,7,0.5042844379598803,7,0.6348342930804234,7,0.44483605812657806,7
S1PT04,Angry,3,0.37456475253950244,3,0.14878733806998287,3,0.31871770982048225,3,0.12073459019449928,3,0.8005735608890535,7,0.5928171306810383,7,0.6250557536978798,7,0.441338895181663,7
S1PT04,Angry,4,0.28569899488828404,4,0.07267145733238398,4,0.248283652979516,4,0.06919896175632789,4,0.8650815023760874,6,0.5355351600185573,6,0.6939070857203977,6,0.4475280090654528,6
S1PT04,Angry,5,0.1776123998674727,3,0.027073279110604236,3,0.1953263689185162,3,0.03379811811777663,3,0.7138946120805241,7,0.4410980050332515,7,0.580898174497173,7,0.4056370849645838,7
S1PT04,Angry,7,0.4614354351613536,2,0.3334494382670174,2,0.38325616231250803,2,0.22496136040032644,2,0.5676281992002086,8,0.4316364305925234,8,0.48796771826150936,8,0.36421414771803495,8
S1PT04,Angry,8,0.11267022237135182,3,0.07464419669004414,3,0.1845940839644197,3,0.10415485162543485,3,0.8117781383492969,7,0.5479163734970867,7,0.6643681361799149,7,0.43508078272437734,7
S1PT04,Fearful,3,0.3969508518841824,3,0.16214520209213681,3,0.49877167341112766,3,0.12497243747027931,3,0.9352699049870417,7,0.5834476459282992,7,0.7903321874106498,7,0.46664426162506,7
S1PT04,Fearful,4,0.531339642713092,3,0.30985020948973113,3,0.6245140333860603,3,0.31192566997876,3,0.5539007848088319,7,0.4583681981249245,7,0.5392255791670104,7,0.3838648647301592,7
S1PT04,Fearful,5,0.4358131495909073,3,0.25378626233341106,3,0.4800072573188873,3,0.23555622671082888,3,0.8425052007272759,7,0.5333189771795619,7,0.7656570267179517,7,0.4180489218907914,7
S1PT04,Fearful,6,0.24790801500866574,3,0.17413338265363934,3,0.29366121022292563,3,0.1993890666504398,3,0.5686568157752836,7,0.39610409061594265,7,0.6377679542993839,7,0.3952678498995946,7
S1PT04,Fearful,7,0.08803837407500699,3,0.06969867820206077,3,0.08580546279637132,3,0.06785266200112901,3,0.7581468282213433,7,0.6577705495527252,7,0.6778118815328185,7,0.5348272748941597,7
S1PT04,Fearful,8,0.07467813300028721,3,0.0460471125974965,3,0.083901654894781,3,0.054801442403592006,3,0.44253601736666326,7,0.3785873271673985,7,0.45197990158120527,7,0.36906702295720756,7
S1PT04,Happy,1,0.728124720516425,2,0.31001729917660664,2,0.5797672741365596,2,0.33885377351330287,2,1.029958038500861,8,0.5899253129289833,8,0.8919575743593164,8,0.534626573037988,8
S1PT04,Happy,2,0.6546444243263247,4,0.3645792521422507,4,0.5509277722508087,4,0.30086582298839837,4,0.9544960271034615,6,0.6918752022830278,6,0.7236706205988778,6,0.4851455413959149,6
S1PT04,Happy,3,0.5321993869517231,3,0.13644931026982207,3,0.4545848978459052,3,0.20614888451272403,3,0.7702759042567762,7,0.43393141068402136,7,0.6821555165563623,7,0.3723475145652036,7
S1PT04,Happy,4,0.5079542691105802,3,0.06006823331571972,3,0.3130849917303175,3,0.07066666080821475,3,0.8286776340508117,7,0.5818552803578817,7,0.6609737388152651,7,0.4835826408756298,7
S1PT04,Happy,5,0.46558755843549865,3,0.016046404562547394,3,0.26928042847034944,3,0.01800227526494406,3,0.8047382106282476,7,0.45469821635937535,7,0.6498725535943196,7,0.4241030963380868,7
S1PT04,Happy,6,0.6786884722058164,4,0.28484099664452145,4,0.43240028915552037,4,0.22071658959397406,4,0.7836699416762755,6,0.5433860350335963,6,0.6250585496357973,6,0.4140910714027392,6
S1PT04,Happy,7,0.3360238090918485,4,0.33602382795338315,4,0.30779001817326945,4,0.305914741836235,4,0.7467150087719575,6,0.42856222073034106,6,0.5524848811501831,6,0.34616517527168833,6
S1PT04,Happy,8,0.44130525469183784,4,0.32584322071401706,4,0.36363181302441716,4,0.27353086316149844,4,0.8492010662088627,6,0.672365604547767,6,0.5897096326516552,6,0.4448639574703643,6
S1PT05,Angry,2,0.7307019962072046,2,0.08879559598845171,2,0.5643465013240136,2,0.04465181200087548,2,0.9608378437712187,8,0.5051081900731522,8,0.8335256925194032,8,0.4545591097901476,8
S1PT05,Angry,3,0.6134317349803895,2,0.09310525590367785,2,0.4624911429232492,2,0.08252700440549793,2,0.8756092256426482,8,0.536121030625093,8,0.6687236369586131,8,0.4128526232807841,8
S1PT05,Angry,4,0.4853256819953841,2,0.03567108444985334,2,0.35334844199837134,2,0.027026167429445747,2,0.7934006650129966,8,0.4867156261598265,8,0.6850969870430704,8,0.43119968201550674,8
S1PT05,Angry,5,0.44698625126898617,2,0.010186595358061823,2,0.33464799250727845,2,0.010563964392869718,2,0.8171731610199607,8,0.47836750987454696,8,0.6662471690653162,8,0.4003945177264833,8
S1PT05,Angry,6,0.3134245800857534,2,0.14515216265613445,2,0.2277148440927101,2,0.099206398152198,2,0.8597685403771539,8,0.5689368879491241,8,0.6539613894369217,8,0.45602860152855873,8
S1PT05,Angry,7,0.23157820254116307,2,0.10795291802767487,2,0.18393176911683123,2,0.07460681236925154,2,0.7344605146174392,8,0.47973399300744496,8,0.5635601635298434,8,0.38166157076906126,8
S1PT05,Angry,8,0.025202662561768507,2,0.012687608123753469,2,0.03330462164959258,2,0.016798766195705583,2,0.6279438062051906,8,0.5742144687158979,8,0.48762515901455333,8,0.40442015433942213,8
S1PT05,Fearful,4,0.9179599220034158,2,0.04302078259570563,2,0.551753248236487,2,0.03454783440494075,2,0.9823697974761947,8,0.5143912875775081,8,0.7256764354229226,8,0.40760244115502053,8
S1PT05,Fearful,5,1.0266839452173842,2,0.46736444214569867,2,0.6276898497129143,2,0.24694592224122475,2,1.033628740978152,8,0.40510810712558354,8,0.7152583529354909,8,0.3469781002703885,8
S1PT05,Fearful,6,0.7659680778483857,2,0.1759119637798267,2,0.3909163898736088,2,0.05755891934395513,2,0.9631685826337033,8,0.5852075149417967,8,0.7309653557789668,8,0.46455886435821564,8
S1PT05,Fearful,7,0.4868240255043202,2,0.2919310733966914,2,0.2708601118485078,2,0.18329785757136152,2,0.7124078917543742,8,0.42278358183222875,8,0.5502275042254947,8,0.3172265350732666,8
S1PT05,Fearful,8,0.14719378840350855,2,0.08134334691410172,2,0.049845835484468415,2,0.02612523521992427,2,0.7400747024863007,8,0.5657593998587716,8,0.5713848930095159,8,0.43401294121129697,8
S1PT05,Happy,1,0.5830684150990157,2,0.29878622261154575,2,0.517839123413321,2,0.20351209639628626,2,0.9633825364886985,8,0.6604501556645384,8,0.8140970359773139,8,0.557996332012974,8
S1PT05,Happy,2,0.19796351658167566,2,0.006016818820250791,2,0.32567630818264526,2,0.006617449960342747,2,0.920781151252974,8,0.7049083727230402,8,0.7290285791146365,8,0.4489167100580892,8
S1PT05,Happy,3,0.2020142346601771,2,0.025784350140206358,2,0.36479190482130025,2,0.030391008692313204,2,0.6252983643053915,8,0.5048393123363716,8,0.5962288630933246,8,0.42890032234393916,8
S1PT05,Happy,4,0.14258600584865616,2,0.05599517172159074,2,0.28802082927208766,2,0.052331330891773664,2,0.6799936503518423,8,0.5713046958573251,8,0.6154691445067644,8,0.4390536268970386,8
S1PT05,Happy,5,0.2238153140414687,2,0.07628436754453799,2,0.3032498056851795,2,0.06649432633121433,2,0.5316444456311242,8,0.4224627909685525,8,0.5192815305842735,8,0.3477234531262961,8
S1PT05,Happy,6,0.0793284259820719,2,0.02488890824661244,2,0.14036114954776396,2,0.05593624303548794,2,0.6502862438198945,8,0.4827257066256473,8,0.5860593951062174,8,0.3526869513672807,8
S1PT05,Happy,8,0.006389369686262525,2,0.003208671069621971,2,0.06250905847942856,2,0.03186655703071595,2,0.5869013930968325,8,0.5391710669975527,8,0.4713041454775033,8,0.3918488235280125,8
S1PT06,Angry,1,0.8499453692920013,4,0.4449136842726319,4,0.7338721064763086,4,0.3701861296328708,4,1.1034181496746265,6,0.5033249250340922,6,0.8935935805616572,6,0.511113759893991,6
S1PT06,Angry,2,0.7375481523247734,4,0.43430331846118364,4,0.6043060373086018,4,0.34318163669568247,4,0.983296418737905,6,0.40532221091575243,6,0.7254161128285097,6,0.38131662668085115,6
S1PT06,Angry,3,0.5338493677008666,3,0.23197267424474963,3,0.47206351457675577,3,0.17745179159315008,3,0.8954668078268853,7,0.6639651450774718,7,0.7093010046574185,7,0.46684660368105974,7
S1PT06,Angry,4,0.4845380049616412,3,0.07910149652323117,3,0.4889435230361922,3,0.09333506723620133,3,0.9055642225363013,7,0.6445268703868459,7,0.740701719388536,7,0.47250006264904937,7
S1PT06,Angry,5,0.37247667334191586,3,0.16020951979197184,3,0.42407362300084445,3,0.19166623243153216,3,0.6810695420743966,7,0.3896508732784731,7,0.5961139991094545,7,0.33660531011453715,7
S1PT06,Angry,6,0.32883400828606274,3,0.0963322939415759,3,0.3175428185350468,3,0.08211725085252493,3,0.63200926715922,7,0.5234525453235269,7,0.6017992893631666,7,0.44567447759093987,7
S1PT06,Angry,7,0.28982987914755814,3,0.11427690241440107,3,0.3119862782613347,3,0.08829071733720362,3,0.6391034177439395,7,0.5575304623005103,7,0.5588362225887057,7,0.42569933708634944,7
S1PT06,Angry,8,0.27130154365233344,3,0.11030936499820632,3,0.3024213870305518,3,0.12764350008875017,3,0.5642667534486425,7,0.45870007028969056,7,0.5077641334418027,7,0.3696178336240821,7
S1PT06,Fearful,1,0.6824388579412213,2,0.29824624758046514,2,0.5933543035011847,2,0.27214866178608726,2,0.996779572820248,8,0.5909250270098547,8,0.8356670456783379,8,0.5458064328562572,8
S1PT06,Fearful,2,0.4261123218499396,3,0.018207171716384602,3,0.28608828252853075,3,0.02816058461970809,3,0.8980272606470062,7,0.5299891964790318,7,0.6971718281131091,7,0.45388129591206255,7
S1PT06,Fearful,3,0.4115019363201753,3,0.008239100956607626,3,0.29644020825693057,3,0.01646329902633518,3,0.7305791044948118,7,0.5398110316139272,7,0.5990440190494423,7,0.4512440541259977,7
S1PT06,Fearful,4,0.3584089647719086,3,0.0614574973733073,3,0.27617284019966765,3,0.053280526458853505,3,0.8018168105910355,7,0.533807185055989,7,0.5613569300076251,7,0.40861752775663346,7
S1PT06,Fearful,5,0.2246758120112308,4,0.03451524438355899,4,0.23267913566010334,4,0.043110290244816135,4,0.7132548840392546,6,0.5328336878393672,6,0.5531290077325769,6,0.3915736588208986,6
S1PT06,Fearful,6,0.19616128610827835,5,0.053773696963457976,5,0.21282035556409912,5,0.06256050244467262,5,0.8640669897331543,5,0.6138079434042129,5,0.6604529961604964,5,0.4729655556349905,5
S1PT06,Fearful,7,0.1659387690603665,5,0.05776535759773129,5,0.1782008046717572,5,0.054222757360204564,5,0.8117888308025123,5,0.46585297940298914,5,0.6554987838882692,5,0.39541727054600856,5
S1PT06,Fearful,8,0.12325488598716486,5,0.05606249745378873,5,0.1400150074336146,5,0.06083298639066077,5,0.8705356478121857,5,0.5884256476715739,5,0.6750398720660613,5,0.435894012461571,5
S1PT06,Happy,1,0.8964380586630427,2,0.33972200872185365,2,0.6524721364172268,2,0.29488343290243996,2,1.0106179838376546,8,0.4730297021398804,8,0.809715051297939,8,0.5240346760777698,8
S1PT06,Happy,2,0.787113389804732,5,0.31726863331749683,5,0.5922119164400133,5,0.2349551366426954,5,1.0838628036184768,5,0.5407109129707758,5,0.805190921284286,5,0.46581519887551587,5
S1PT06,Happy,3,0.6488900430478336,3,0.2775261448119874,3,0.5133291853159054,3,0.26164817102323296,3,0.883688590743753,7,0.48434464840031394,7,0.7107072598260588,7,0.4233156140253241,7
S1PT06,Happy,4,0.4180402238066843,4,0.20599598809723974,4,0.33371101340644793,4,0.16193393969617273,4,0.9216679379380719,6,0.5937856096238664,6,0.7268259971948382,6,0.4617038841742997,6
S1PT06,Happy,5,0.18015673109308636,6,0.14817274997756893,6,0.15815143910660062,6,0.12112235873045323,6,1.1531267430249195,4,0.4822663779518167,4,0.8590209449073991,4,0.39388701485583666,4
S1PT06,Happy,6,0.030376618478236212,3,0.02225440610230441,3,0.04066045970720374,3,0.029796742920736863,3,0.8158722947390716,7,0.6759966703547386,7,0.6118386732682745,7,0.4704251585117371,7
S1PT06,Happy,7,0.06977699878058101,5,0.05180036789679214,5,0.047965302026162136,5,0.03455342208353327,5,0.9850869455826233,5,0.6414918392280717,5,0.6965337752392038,5,0.44150818225515015,5
S1PT06,Happy,8,0.03952697395947216,4,0.028679670431842774,4,0.03618374211816877,4,0.02663857274452633,4,0.7126875787633593,6,0.6070307033537646,6,0.560692809224015,6,0.438137579163989,6
S1PT08,Angry,1,0.5858258109423885,2,0.3385966290416312,2,0.3908070897726259,2,0.19936634332229897,2,1.1139441484416008,8,0.5377806003552934,8,0.7965725153725997,8,0.5812855658994079,8
S1PT08,Angry,2,0.40946120429969834,3,0.12439855128750214,3,0.2495358531160932,3,0.08189416614970686,3,0.9593285262901458,7,0.5940030834226067,7,0.6634057512613409,7,0.4729734710593735,7
S1PT08,Angry,3,0.43879542326363774,5,0.15547042555147078,5,0.2823386577998819,5,0.14811118624436792,5,0.8276549158503996,5,0.6115044340860616,5,0.6101226808553795,5,0.4656500834957781,5
S1PT08,Angry,4,0.37041206642429375,4,0.13896723603308564,4,0.1695448907554617,4,0.0652141607504913,4,0.9423688332534347,6,0.6751856829964642,6,0.7033259697579957,6,0.45710483230387533,6
S1PT08,Angry,5,0.35937134027778794,4,0.0630882467228496,4,0.15681302556247367,4,0.03764902999609779,4,0.7425054498539678,6,0.5527823139795315,6,0.5522587664717532,6,0.39970086909316244,6
S1PT08,Angry,6,0.3794531018962465,5,0.25063223194694934,5,0.20251419610213506,5,0.17023379544805778,5,0.8592152847585449,5,0.527895675832115,5,0.578151787465621,5,0.39777010085217157,5
S1PT08,Angry,7,0.2383385053382331,4,0.23833846384287918,4,0.12864285044533616,4,0.1284770945584789,4,0.9646945622602244,6,0.6334047796388708,6,0.6005201650829023,6,0.43394045986154706,6
S1PT08,Angry,8,0.19716593542761807,5,0.1581268177062465,5,0.09237267991392555,5,0.07738762666834964,5,0.9367702075706653,5,0.5628538138905541,5,0.6319722804456667,5,0.4443779515186268,5
S1PT08,Fearful,1,0.931770353908578,2,0.16759170699936327,2,0.709907488153297,2,0.29605434952821513,2,1.1427865160541353,8,0.5744627333944818,8,0.8179974749544382,8,0.5445251682698331,8
S1PT08,Fearful,2,0.9908654574979856,5,0.22230651412586672,5,0.725383674717934,5,0.2333584441648025,5,1.1614394903371554,5,0.6066142403906348,5,0.7953672058696392,5,0.4769357113934672,5
S1PT08,Fearful,3,0.8636161966561718,4,0.3451096813173452,4,0.6745867627115243,4,0.28724811241318776,4,1.0001348032288189,6,0.47456709043004924,6,0.7793208946533952,6,0.42985396338511267,6
S1PT08,Fearful,4,0.7270609650390703,5,0.3519610243477258,5,0.5839831175026862,5,0.3145463951135339,5,0.9191613119419364,5,0.5106283467334203,5,0.7426751930064818,5,0.3984412288438214,5
S1PT08,Fearful,5,0.4570284126345304,5,0.23138195821050073,5,0.38302693928182824,5,0.180950019968182,5,0.9962740992754341,5,0.7096180288708633,5,0.7274276026556624,5,0.45090974635102565,5
S1PT08,Fearful,6,0.18888392298380582,4,0.08456297887857933,4,0.17759329261155343,4,0.0644332047639358,4,0.8541661210241189,6,0.5613502990300115,6,0.7114486065185354,6,0.44549055164340806,6
S1PT08,Fearful,7,0.28900085779732493,6,0.2513872450792675,6,0.2508003357654738,6,0.19121089527129306,6,0.9916284154561329,4,0.4821954534348367,4,0.7645978486096427,4,0.48023184337504543,4
S1PT08,Fearful,8,0.08319003324297336,6,0.041991660676268194,6,0.1285818794276008,6,0.06500601501882693,6,1.1059052570510413,4,0.5105399148137588,4,0.8702165823727218,4,0.41794659145884316,4
S1PT08,Happy,1,0.7880474256540958,3,0.512392526813124,3,0.8461236047625157,3,0.49598656060417334,3,1.0477283587238506,7,0.6737688727783485,7,0.8938258361686964,7,0.5688980156313715,7
S1PT08,Happy,2,0.7116689998837136,4,0.25735721029158537,4,0.7976668736969464,4,0.34422794010033775,4,0.7720005574959116,6,0.5813872111991651,6,0.7636205880259443,6,0.48419461197491426,6
S1PT08,Happy,3,0.8707239737158542,5,0.3483791902390246,5,0.7933227799796557,5,0.29517349722894853,5,1.0106865624454289,5,0.4593789530413265,5,0.9296066670744075,5,0.4953852131107116,5
S1PT08,Happy,4,0.7672143351257832,4,0.5404232906317281,4,0.7472839924094498,4,0.37527359252240916,4,0.9408852182799091,6,0.49985633986937433,6,0.8236965126230132,6,0.3638731421404617,6
S1PT08,Happy,5,0.633098972291733,7,0.43246665879116103,7,0.6487579816158887,7,0.3936755354755362,7,0.8322819427895384,3,0.4518585732267189,3,0.8085193076841694,3,0.32997994707573713,3
S1PT08,Happy,6,0.371630174729576,4,0.19907120589846977,4,0.3939845346300299,4,0.1953331531323493,4,1.0075936535203758,6,0.4717367127601048,6,0.8507134534870638,6,0.4704931508691687,6
S1PT08,Happy,7,0.38949509982523933,5,0.3175406981108189,5,0.3893988940389452,5,0.3075603987612844,5,0.6708894676203786,5,0.4024208187168535,5,0.5670727386640279,5,0.3800444111748023,5
S1PT08,Happy,8,0.10101015748802594,4,0.07329906530057712,4,0.10435007681630126,4,0.07038422227408844,4,0.8513753379516907,6,0.45526366204997176,6,0.7733378427768813,6,0.45491308143835507,6
S1PT09,Angry,1,0.6618634363700998,2,0.25600651101916766,2,0.6542348880010345,2,0.2189486261313271,2,1.0559650869544623,8,0.6795485731014399,8,0.8277982805805447,8,0.5373162831639151,8
S1PT09,Angry,2,0.5688859592811044,5,0.18246096593985897,5,0.6156982597414661,5,0.14655125949450162,5,0.856612157580409,5,0.6997590811345005,5,0.7732547137650929,5,0.5095994182838876,5
S1PT09,Angry,3,0.5024887341787766,5,0.25323609956419046,5,0.604378931404511,5,0.22546515788184682,5,0.96061103975407,5,0.688162146013905,5,0.8478561399334594,5,0.4022642942490508,5
S1PT09,Angry,4,0.408714159889037,3,0.06315466732460695,3,0.5089290677634661,3,0.05442323689116957,3,1.0479068721813856,7,0.6878688935160613,7,0.8529288780770793,7,0.498471825239701,7
S1PT09,Angry,5,0.3340481949165208,4,0.010640327022900076,4,0.5081100387620668,4,0.01362879606432743,4,0.9198295443650587,6,0.5430931009276053,6,0.7747607363067358,6,0.42581196821703954,6
S1PT09,Angry,6,0.3633893760059034,7,0.11669300989443786,7,0.49387226803704687,7,0.08750529663701102,7,1.0727197122254395,3,0.5071815216152292,3,0.9162250848005066,3,0.39857366742441336,3
S1PT09,Angry,7,0.3140600093473801,4,0.08438683457478016,4,0.3556902698605354,4,0.07743488560390285,4,0.9435775845372406,6,0.671874514544163,6,0.805921877344893,6,0.4950655547309201,6
S1PT09,Angry,8,0.2541100877585377,5,0.08443064346517715,5,0.21089031793405955,5,0.06852034907708227,5,0.9143969018223451,5,0.44169477098831,5,0.8504182457157888,5,0.35577131863008826,5
S1PT09,Fearful,1,1.0443240309003767,2,0.3365223114758899,2,0.7758783380500582,2,0.3353693364521174,2,1.1780775888413562,8,0.44716053041522696,8,0.8575796143144232,8,0.5839423778174374,8
S1PT09,Fearful,2,0.7192255733057149,4,0.3488043757941923,4,0.6978833939306066,4,0.3015887868412392,4,1.1027606263714442,6,0.6060351587131018,6,0.7175109526815201,6,0.45511840082926275,6
S1PT09,Fearful,3,0.8210459859628125,3,0.3568075590137852,3,0.7689511140372517,3,0.23946726191712894,3,0.7877797009334166,7,0.47857388292173414,7,0.7012116273688183,7,0.3920061667759083,7
S1PT09,Fearful,4,0.8606529990252044,3,0.5149820909858097,3,0.7411008239104935,3,0.4144294624940353,3,0.8886940766903889,7,0.5692274267468693,7,0.772280492067862,7,0.3685087474192058,7
S1PT09,Fearful,5,0.9028390599123028,3,0.3014674885463729,3,0.7135554370618408,3,0.2539113687665818,3,0.9208074373108518,7,0.5662868664734202,7,0.7422216480473989,7,0.45634336123556557,7
S1PT09,Fearful,6,0.8185622018561584,3,0.20170344702392595,3,0.6176084104777152,3,0.13458641412863034,3,1.0774607919147876,7,0.49099315470986227,7,0.7890723116617784,7,0.47140950743595644,7
S1PT09,Fearful,7,0.8043655093519941,2,0.32964831296625147,2,0.5478444306900127,2,0.22976227078469064,2,1.015149234720465,8,0.5249692127814887,8,0.7167529942546322,8,0.28886360210445405,8
S1PT09,Fearful,8,0.24244371483795424,3,0.0921868025235227,3,0.14938676709842072,3,0.06568100494145608,3,0.8779992618654962,7,0.6146095709094561,7,0.6689831821768653,7,0.4513939241582409,7
